epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,1397.45,1.00403,1.06088,1.11078,0.7541,0.875,0.89011,0.25441,2.41589,1.59141,1.8322,0.000330233,0.000330233,0.000330233
83,1414.04,0.95796,0.93103,1.06965,0.7541,0.875,0.89011,0.25441,2.41589,1.59141,1.8322,0.000313729,0.000313729,0.000313729
84,1430.61,1.06189,1.03082,1.17755,0.7541,0.875,0.89011,0.25441,2.41589,1.59141,1.8322,0.000297226,0.000297226,0.000297226
85,1447.32,1.01994,0.8968,1.14807,0.7541,0.875,0.89011,0.25441,2.41589,1.59141,1.8322,0.000280723,0.000280723,0.000280723
86,1463.97,1.17055,1.06509,1.21633,0.7541,0.875,0.89011,0.25441,2.41589,1.59141,1.8322,0.00026422,0.00026422,0.00026422
87,1480.72,0.88529,0.91553,1.04716,0.7578,0.85246,0.88671,0.262,2.42507,1.38635,1.8515,0.000247716,0.000247716,0.000247716
88,1497.36,1.15228,0.99893,1.19467,0.7578,0.85246,0.88671,0.262,2.42507,1.38635,1.8515,0.000231213,0.000231213,0.000231213
89,1514.72,0.98609,1.01638,1.10631,0.7578,0.85246,0.88671,0.262,2.42507,1.38635,1.8515,0.00021471,0.00021471,0.00021471
90,1531.95,0.93622,0.88922,1.16084,0.7578,0.85246,0.88671,0.262,2.42507,1.38635,1.8515,0.000198206,0.000198206,0.000198206
91,1548.88,1.08228,0.96866,1.08192,0.7578,0.85246,0.88671,0.262,2.42507,1.38635,1.8515,0.000181703,0.000181703,0.000181703
92,1565.54,0.81629,0.94177,1.00527,0.7578,0.85246,0.88671,0.262,2.42507,1.38635,1.8515,0.0001652,0.0001652,0.0001652
93,1582.41,1.07289,0.89254,1.11411,0.79578,0.84375,0.88981,0.27843,2.38159,1.33696,1.82038,0.000148696,0.000148696,0.000148696
94,1598.98,0.93674,1.01183,1.01889,0.79578,0.84375,0.88981,0.27843,2.38159,1.33696,1.82038,0.000132193,0.000132193,0.000132193
95,1615.49,0.9798,0.81323,1.04005,0.79578,0.84375,0.88981,0.27843,2.38159,1.33696,1.82038,0.00011569,0.00011569,0.00011569
96,1631.98,0.9253,0.92968,1.05768,0.79578,0.84375,0.88981,0.27843,2.38159,1.33696,1.82038,9.91865e-05,9.91865e-05,9.91865e-05
97,1648.39,0.75092,0.84117,1.06746,0.79578,0.84375,0.88981,0.27843,2.38159,1.33696,1.82038,8.26832e-05,8.26832e-05,8.26832e-05
98,1664.82,0.92302,0.86252,1.08056,0.79578,0.84375,0.88981,0.27843,2.38159,1.33696,1.82038,6.61799e-05,6.61799e-05,6.61799e-05
99,1681.55,1.06247,0.8173,1.07007,0.81429,0.84375,0.88832,0.2802,2.34092,1.33735,1.78484,4.96766e-05,4.96766e-05,4.96766e-05
100,1698.15,0.70185,0.82384,0.99839,0.81429,0.84375,0.88832,0.2802,2.34092,1.33735,1.78484,3.31733e-05,3.31733e-05,3.31733e-05
1,9.30222,2.60217,3.44143,2.27265,0.02485,0.90625,0.02822,0.02568,0.12841,3.33169,0.72267,6.668e-05,6.668e-05,6.668e-05
2,17.9962,2.34169,3.27235,1.86701,0.02538,0.9375,0.04867,0.0317,0.28862,3.32769,0.7332,0.000148545,0.000148545,0.000148545
3,26.4695,2.20518,3.0685,1.75858,0.02685,1,0.12285,0.06546,0.68896,3.31837,0.78564,0.000228759,0.000228759,0.000228759
4,34.4666,1.77379,2.85759,1.59156,0.02499,0.9375,0.32303,0.11645,0.87327,3.61934,0.99762,0.000307323,0.000307323,0.000307323
5,43.6908,1.65745,2.6477,1.43537,0.01759,0.65625,0.20177,0.02673,0.97966,3.9058,1.29781,0.000384237,0.000384237,0.000384237
6,52.5798,1.12631,2.5596,1.13635,0.01759,0.65625,0.20177,0.02673,0.97966,3.9058,1.29781,0.0004595,0.0004595,0.0004595
7,61.0361,1.32471,2.54525,1.27039,0.01759,0.65625,0.20177,0.02673,0.97966,3.9058,1.29781,0.000533113,0.000533113,0.000533113
8,70.0061,1.27097,2.60971,1.26762,0.02009,0.75,0.019,0.00468,1.24408,3.92504,1.54967,0.000605076,0.000605076,0.000605076
9,77.2143,1.34005,2.54751,1.32154,0.02009,0.75,0.019,0.00468,1.24408,3.92504,1.54967,0.000675388,0.000675388,0.000675388
10,84.3603,1.29287,2.40875,1.29602,0.02009,0.75,0.019,0.00468,1.24408,3.92504,1.54967,0.00074405,0.00074405,0.00074405
11,91.6544,1.18603,2.10817,1.18431,0.09564,0.34375,0.14489,0.02866,1.5606,3.34058,1.80716,0.000811062,0.000811062,0.000811062
12,98.837,1.28851,2.04217,1.26293,0.09564,0.34375,0.14489,0.02866,1.5606,3.34058,1.80716,0.000876424,0.000876424,0.000876424
13,106.23,1.071,1.7229,1.15078,0.09564,0.34375,0.14489,0.02866,1.5606,3.34058,1.80716,0.000940135,0.000940135,0.000940135
14,113.527,1.00721,1.9016,1.11268,0.09564,0.34375,0.14489,0.02866,1.5606,3.34058,1.80716,0.0010022,0.0010022,0.0010022
15,120.721,1.37927,1.81393,1.29376,0.09564,0.34375,0.14489,0.02866,1.5606,3.34058,1.80716,0.00106261,0.00106261,0.00106261
16,127.748,1.34397,2.31955,1.31184,0.4544,0.75,0.60238,0.21123,1.68394,2.04147,1.59661,0.00112137,0.00112137,0.00112137
17,134.85,1.09377,1.73752,1.14353,0.4544,0.75,0.60238,0.21123,1.68394,2.04147,1.59661,0.00117848,0.00117848,0.00117848
18,142.032,1.2018,1.77546,1.21711,0.4544,0.75,0.60238,0.21123,1.68394,2.04147,1.59661,0.00123394,0.00123394,0.00123394
19,149.268,1.28654,1.75784,1.28831,0.4544,0.75,0.60238,0.21123,1.68394,2.04147,1.59661,0.00128774,0.00128774,0.00128774
20,156.293,1.17316,1.699,1.19435,0.4544,0.75,0.60238,0.21123,1.68394,2.04147,1.59661,0.0013399,0.0013399,0.0013399
21,163.291,1.33228,1.80393,1.29377,0.4544,0.75,0.60238,0.21123,1.68394,2.04147,1.59661,0.00133693,0.00133693,0.00133693
22,170.633,1.39598,1.89521,1.3579,0.4544,0.75,0.60238,0.21123,1.68394,2.04147,1.59661,0.00132043,0.00132043,0.00132043
23,178.118,1.2825,1.88083,1.23452,0.34443,0.57258,0.3913,0.08731,1.78477,2.57195,1.79757,0.00130393,0.00130393,0.00130393
24,185.411,1.22333,1.81044,1.20078,0.34443,0.57258,0.3913,0.08731,1.78477,2.57195,1.79757,0.00128742,0.00128742,0.00128742
25,192.58,1.22378,1.76818,1.25853,0.34443,0.57258,0.3913,0.08731,1.78477,2.57195,1.79757,0.00127092,0.00127092,0.00127092
26,199.701,1.17998,1.74495,1.22084,0.34443,0.57258,0.3913,0.08731,1.78477,2.57195,1.79757,0.00125442,0.00125442,0.00125442
27,206.885,1.16899,1.7051,1.22196,0.34443,0.57258,0.3913,0.08731,1.78477,2.57195,1.79757,0.00123791,0.00123791,0.00123791
28,213.916,1.07538,1.69825,1.15107,0.34443,0.57258,0.3913,0.08731,1.78477,2.57195,1.79757,0.00122141,0.00122141,0.00122141
29,221.31,1.21052,1.74695,1.18501,0.35606,0.65625,0.38958,0.07959,1.75759,2.71495,1.92062,0.00120491,0.00120491,0.00120491
30,228.458,1.04562,1.68426,1.13748,0.35606,0.65625,0.38958,0.07959,1.75759,2.71495,1.92062,0.0011884,0.0011884,0.0011884
31,235.51,1.10445,1.58614,1.16337,0.35606,0.65625,0.38958,0.07959,1.75759,2.71495,1.92062,0.0011719,0.0011719,0.0011719
32,242.799,1.1761,1.69346,1.2542,0.35606,0.65625,0.38958,0.07959,1.75759,2.71495,1.92062,0.0011554,0.0011554,0.0011554
33,251.316,1.10812,1.72121,1.20598,0.35606,0.65625,0.38958,0.07959,1.75759,2.71495,1.92062,0.00113889,0.00113889,0.00113889
34,261.258,1.21344,1.65412,1.27485,0.35606,0.65625,0.38958,0.07959,1.75759,2.71495,1.92062,0.00112239,0.00112239,0.00112239
35,269.485,1.24858,1.71224,1.27386,0.49535,0.86032,0.61215,0.12048,1.99511,2.68062,2.09574,0.00110589,0.00110589,0.00110589
36,277.422,1.15122,1.53794,1.20335,0.49535,0.86032,0.61215,0.12048,1.99511,2.68062,2.09574,0.00108938,0.00108938,0.00108938
37,285.561,1.13935,1.63152,1.2427,0.49535,0.86032,0.61215,0.12048,1.99511,2.68062,2.09574,0.00107288,0.00107288,0.00107288
38,294.949,1.22391,1.61631,1.2334,0.49535,0.86032,0.61215,0.12048,1.99511,2.68062,2.09574,0.00105638,0.00105638,0.00105638
39,302.608,1.20718,1.64019,1.19637,0.49535,0.86032,0.61215,0.12048,1.99511,2.68062,2.09574,0.00103987,0.00103987,0.00103987
40,310.199,1.15926,1.53952,1.28275,0.49535,0.86032,0.61215,0.12048,1.99511,2.68062,2.09574,0.00102337,0.00102337,0.00102337
41,317.778,1.06586,1.60021,1.13062,0.49535,0.86032,0.61215,0.12048,1.99511,2.68062,2.09574,0.00100687,0.00100687,0.00100687
42,325.244,1.07113,1.45075,1.15948,0.55741,0.99577,0.71089,0.22911,1.99187,2.20874,1.83585,0.000990365,0.000990365,0.000990365
43,332.496,1.1345,1.48353,1.21283,0.55741,0.99577,0.71089,0.22911,1.99187,2.20874,1.83585,0.000973861,0.000973861,0.000973861
44,339.581,1.16025,1.49506,1.22252,0.55741,0.99577,0.71089,0.22911,1.99187,2.20874,1.83585,0.000957358,0.000957358,0.000957358
45,346.665,1.09478,1.48553,1.19965,0.55741,0.99577,0.71089,0.22911,1.99187,2.20874,1.83585,0.000940855,0.000940855,0.000940855
46,353.884,1.10469,1.4303,1.16987,0.55741,0.99577,0.71089,0.22911,1.99187,2.20874,1.83585,0.000924352,0.000924352,0.000924352
47,361.05,1.22611,1.43052,1.26895,0.55741,0.99577,0.71089,0.22911,1.99187,2.20874,1.83585,0.000907848,0.000907848,0.000907848
48,368.306,1.09926,1.50323,1.16969,0.66998,0.95234,0.83317,0.25116,1.96101,2.02795,1.88205,0.000891345,0.000891345,0.000891345
49,375.532,1.04673,1.51257,1.17901,0.66998,0.95234,0.83317,0.25116,1.96101,2.02795,1.88205,0.000874842,0.000874842,0.000874842
50,382.654,1.15398,1.59729,1.21178,0.66998,0.95234,0.83317,0.25116,1.96101,2.02795,1.88205,0.000858338,0.000858338,0.000858338
51,389.869,1.13527,1.58222,1.18041,0.66998,0.95234,0.83317,0.25116,1.96101,2.02795,1.88205,0.000841835,0.000841835,0.000841835
52,396.969,1.1173,1.41058,1.13128,0.66998,0.95234,0.83317,0.25116,1.96101,2.02795,1.88205,0.000825332,0.000825332,0.000825332
53,404.474,1.17782,1.40297,1.14324,0.66998,0.95234,0.83317,0.25116,1.96101,2.02795,1.88205,0.000808828,0.000808828,0.000808828
54,411.76,1.43633,1.54885,1.39059,0.66998,0.95234,0.83317,0.25116,1.96101,2.02795,1.88205,0.000792325,0.000792325,0.000792325
55,419.102,0.965,1.43104,1.11673,0.76818,0.75,0.7838,0.22188,1.75256,2.14431,1.8056,0.000775822,0.000775822,0.000775822
56,426.291,1.19146,1.36511,1.25149,0.76818,0.75,0.7838,0.22188,1.75256,2.14431,1.8056,0.000759318,0.000759318,0.000759318
57,433.454,0.93502,1.37215,1.11587,0.76818,0.75,0.7838,0.22188,1.75256,2.14431,1.8056,0.000742815,0.000742815,0.000742815
58,440.713,1.1594,1.49161,1.21067,0.76818,0.75,0.7838,0.22188,1.75256,2.14431,1.8056,0.000726312,0.000726312,0.000726312
59,447.937,0.95902,1.44003,1.15681,0.76818,0.75,0.7838,0.22188,1.75256,2.14431,1.8056,0.000709809,0.000709809,0.000709809
60,454.984,1.07513,1.53908,1.18024,0.76818,0.75,0.7838,0.22188,1.75256,2.14431,1.8056,0.000693305,0.000693305,0.000693305
61,462.214,0.91555,1.3217,1.10808,0.82457,0.75681,0.87134,0.21908,1.72162,2.17094,1.76655,0.000676802,0.000676802,0.000676802
62,469.094,1.00631,1.41401,1.17592,0.82457,0.75681,0.87134,0.21908,1.72162,2.17094,1.76655,0.000660299,0.000660299,0.000660299
63,476.05,0.94671,1.30373,1.12629,0.82457,0.75681,0.87134,0.21908,1.72162,2.17094,1.76655,0.000643795,0.000643795,0.000643795
64,483.043,1.00994,1.20646,1.16129,0.82457,0.75681,0.87134,0.21908,1.72162,2.17094,1.76655,0.000627292,0.000627292,0.000627292
65,489.958,1.03087,1.29278,1.12621,0.82457,0.75681,0.87134,0.21908,1.72162,2.17094,1.76655,0.000610789,0.000610789,0.000610789
66,496.859,1.00558,1.4796,1.13128,0.82457,0.75681,0.87134,0.21908,1.72162,2.17094,1.76655,0.000594286,0.000594286,0.000594286
67,503.867,1.20711,1.37698,1.21395,0.84541,0.80572,0.88417,0.21683,1.88576,1.98794,1.9002,0.000577782,0.000577782,0.000577782
68,511.027,0.9577,1.48941,1.10522,0.84541,0.80572,0.88417,0.21683,1.88576,1.98794,1.9002,0.000561279,0.000561279,0.000561279
69,518.028,0.85371,1.37131,1.03922,0.84541,0.80572,0.88417,0.21683,1.88576,1.98794,1.9002,0.000544776,0.000544776,0.000544776
70,525.118,0.93451,1.21971,1.13348,0.84541,0.80572,0.88417,0.21683,1.88576,1.98794,1.9002,0.000528272,0.000528272,0.000528272
71,532.058,0.80276,1.26929,1.05942,0.84541,0.80572,0.88417,0.21683,1.88576,1.98794,1.9002,0.000511769,0.000511769,0.000511769
72,538.969,0.92659,1.40235,1.07957,0.84541,0.80572,0.88417,0.21683,1.88576,1.98794,1.9002,0.000495266,0.000495266,0.000495266
73,545.93,1.07627,1.34136,1.10309,0.84541,0.80572,0.88417,0.21683,1.88576,1.98794,1.9002,0.000478762,0.000478762,0.000478762
74,552.87,0.85786,1.1924,1.10445,0.85907,0.8237,0.88099,0.20211,2.04507,1.94252,2.14582,0.000462259,0.000462259,0.000462259
75,559.876,1.07306,1.36881,1.14855,0.85907,0.8237,0.88099,0.20211,2.04507,1.94252,2.14582,0.000445756,0.000445756,0.000445756
76,567.029,1.02565,1.54295,1.16652,0.85907,0.8237,0.88099,0.20211,2.04507,1.94252,2.14582,0.000429253,0.000429253,0.000429253
77,574.215,1.03994,1.18965,1.11641,0.85907,0.8237,0.88099,0.20211,2.04507,1.94252,2.14582,0.000412749,0.000412749,0.000412749
78,581.061,1.03703,1.29503,1.11908,0.85907,0.8237,0.88099,0.20211,2.04507,1.94252,2.14582,0.000396246,0.000396246,0.000396246
79,587.954,0.92211,1.40084,1.0581,0.85907,0.8237,0.88099,0.20211,2.04507,1.94252,2.14582,0.000379743,0.000379743,0.000379743
80,595.164,1.069,1.27132,1.21683,0.83444,0.83515,0.88606,0.23111,2.04758,1.93406,2.17615,0.000363239,0.000363239,0.000363239
81,602.327,0.90884,1.23886,1.09804,0.83444,0.83515,0.88606,0.23111,2.04758,1.93406,2.17615,0.000346736,0.000346736,0.000346736
82,609.22,0.98302,1.22467,1.11513,0.83444,0.83515,0.88606,0.23111,2.04758,1.93406,2.17615,0.000330233,0.000330233,0.000330233
83,616.187,0.9007,1.19282,1.08378,0.83444,0.83515,0.88606,0.23111,2.04758,1.93406,2.17615,0.000313729,0.000313729,0.000313729
84,623.047,0.88453,1.19841,1.09257,0.83444,0.83515,0.88606,0.23111,2.04758,1.93406,2.17615,0.000297226,0.000297226,0.000297226
85,630.029,0.99073,1.19984,1.12924,0.83444,0.83515,0.88606,0.23111,2.04758,1.93406,2.17615,0.000280723,0.000280723,0.000280723
86,636.796,1.09484,1.345,1.21448,0.83444,0.83515,0.88606,0.23111,2.04758,1.93406,2.17615,0.00026422,0.00026422,0.00026422
87,644.055,0.87763,1.17647,1.06535,0.84772,0.83042,0.89648,0.2543,2.04197,1.79657,2.10058,0.000247716,0.000247716,0.000247716
88,651.258,0.9782,1.32433,1.11952,0.84772,0.83042,0.89648,0.2543,2.04197,1.79657,2.10058,0.000231213,0.000231213,0.000231213
89,658.331,0.91322,1.27607,1.10568,0.84772,0.83042,0.89648,0.2543,2.04197,1.79657,2.10058,0.00021471,0.00021471,0.00021471
90,665.5,0.93902,1.1645,1.14512,0.84772,0.83042,0.89648,0.2543,2.04197,1.79657,2.10058,0.000198206,0.000198206,0.000198206
91,672.716,0.91686,1.26668,1.05941,0.84772,0.83042,0.89648,0.2543,2.04197,1.79657,2.10058,0.000181703,0.000181703,0.000181703
92,679.714,0.77306,1.22658,1.01341,0.84772,0.83042,0.89648,0.2543,2.04197,1.79657,2.10058,0.0001652,0.0001652,0.0001652
93,686.781,0.89389,1.17525,1.08028,0.83793,0.83729,0.90175,0.27256,2.05085,1.75904,2.06428,0.000148696,0.000148696,0.000148696
94,693.702,0.90281,1.25126,1.00857,0.83793,0.83729,0.90175,0.27256,2.05085,1.75904,2.06428,0.000132193,0.000132193,0.000132193
95,700.677,0.85943,1.05772,1.03989,0.83793,0.83729,0.90175,0.27256,2.05085,1.75904,2.06428,0.00011569,0.00011569,0.00011569
96,707.513,0.90764,1.23975,1.07006,0.83793,0.83729,0.90175,0.27256,2.05085,1.75904,2.06428,9.91865e-05,9.91865e-05,9.91865e-05
97,714.434,0.73262,1.16534,1.04928,0.83793,0.83729,0.90175,0.27256,2.05085,1.75904,2.06428,8.26832e-05,8.26832e-05,8.26832e-05
98,721.335,0.86421,1.1292,1.06611,0.83793,0.83729,0.90175,0.27256,2.05085,1.75904,2.06428,6.61799e-05,6.61799e-05,6.61799e-05
99,728.241,0.98526,1.06761,1.12793,0.84601,0.83628,0.89579,0.29157,2.00892,1.75021,2.00204,4.96766e-05,4.96766e-05,4.96766e-05
100,735.312,0.68737,1.06984,0.99485,0.84601,0.83628,0.89579,0.29157,2.00892,1.75021,2.00204,3.31733e-05,3.31733e-05,3.31733e-05
1,9.09672,2.60146,3.34713,2.1783,0.0215,0.8,0.02311,0.02311,0.15,3.30838,0.75486,8.335e-05,8.335e-05,8.335e-05
2,17.5209,1.7447,3.25579,1.5711,0.02697,0.975,0.03216,0.0247,0.79808,3.36859,0.86008,0.000181555,0.000181555,0.000181555
3,25.903,2.32795,3.15824,1.9477,0.02594,0.95,0.05132,0.03173,0.71239,3.82137,1.1194,0.000277779,0.000277779,0.000277779
4,34.032,1.46342,2.90478,1.45781,0.02594,0.95,0.05132,0.03173,0.71239,3.82137,1.1194,0.000372023,0.000372023,0.000372023
5,42.3158,1.26681,2.9655,1.3429,0.01595,0.6,0.11298,0.01788,0.85143,3.94871,1.32045,0.000464286,0.000464286,0.000464286
6,50.5998,1.15685,2.68225,1.26327,0.01595,0.6,0.11298,0.01788,0.85143,3.94871,1.32045,0.000554569,0.000554569,0.000554569
7,59.0581,1.18424,2.45153,1.33256,0.00801,0.3,0.00604,0.00126,1.23546,3.90441,1.59333,0.000642872,0.000642872,0.000642872
8,67.5264,1.40884,2.32162,1.42517,0.00801,0.3,0.00604,0.00126,1.23546,3.90441,1.59333,0.000729194,0.000729194,0.000729194
9,75.6568,1.4712,2.49005,1.54822,0.08978,0.18238,0.05694,0.01011,1.44822,3.57304,1.8631,0.000813536,0.000813536,0.000813536
10,83.8035,1.26418,2.02219,1.31776,0.08978,0.18238,0.05694,0.01011,1.44822,3.57304,1.8631,0.000895897,0.000895897,0.000895897
11,91.9076,1.08512,1.78665,1.21062,0.08978,0.18238,0.05694,0.01011,1.44822,3.57304,1.8631,0.000976279,0.000976279,0.000976279
12,100.114,1.14681,1.64641,1.26139,0.08978,0.18238,0.05694,0.01011,1.44822,3.57304,1.8631,0.00105468,0.00105468,0.00105468
13,108.32,1.34217,1.92191,1.30926,0.08978,0.18238,0.05694,0.01011,1.44822,3.57304,1.8631,0.0011311,0.0011311,0.0011311
14,116.78,1.15562,1.64542,1.25954,0.52665,0.81758,0.58823,0.2404,1.92858,1.9583,2.09885,0.00120554,0.00120554,0.00120554
15,125.15,1.19769,1.93767,1.22923,0.52665,0.81758,0.58823,0.2404,1.92858,1.9583,2.09885,0.001278,0.001278,0.001278
16,133.225,1.32308,1.95673,1.37773,0.52665,0.81758,0.58823,0.2404,1.92858,1.9583,2.09885,0.00134848,0.00134848,0.00134848
17,141.287,1.27729,1.86522,1.29722,0.52665,0.81758,0.58823,0.2404,1.92858,1.9583,2.09885,0.00140295,0.00140295,0.00140295
18,149.403,1.40331,1.77277,1.36872,0.52665,0.81758,0.58823,0.2404,1.92858,1.9583,2.09885,0.00138644,0.00138644,0.00138644
19,157.974,1.11868,1.72432,1.19585,0.51037,0.875,0.62561,0.20533,2.19698,2.02953,2.14495,0.00136994,0.00136994,0.00136994
20,166.106,1.3039,1.63555,1.32745,0.51037,0.875,0.62561,0.20533,2.19698,2.02953,2.14495,0.00135344,0.00135344,0.00135344
21,174.178,1.46912,1.73473,1.40668,0.51037,0.875,0.62561,0.20533,2.19698,2.02953,2.14495,0.00133693,0.00133693,0.00133693
22,182.375,1.49964,1.68484,1.38084,0.51037,0.875,0.62561,0.20533,2.19698,2.02953,2.14495,0.00132043,0.00132043,0.00132043
23,190.513,1.41626,1.76782,1.42041,0.51037,0.875,0.62561,0.20533,2.19698,2.02953,2.14495,0.00130393,0.00130393,0.00130393
24,198.834,1.1758,1.76247,1.27455,0.52934,0.75,0.62825,0.11024,2.55861,2.19602,2.59187,0.00128742,0.00128742,0.00128742
25,207.069,1.31197,2.22846,1.32932,0.52934,0.75,0.62825,0.11024,2.55861,2.19602,2.59187,0.00127092,0.00127092,0.00127092
26,215.264,1.31091,1.71596,1.3429,0.52934,0.75,0.62825,0.11024,2.55861,2.19602,2.59187,0.00125442,0.00125442,0.00125442
27,223.555,1.35643,1.68784,1.3795,0.52934,0.75,0.62825,0.11024,2.55861,2.19602,2.59187,0.00123791,0.00123791,0.00123791
28,231.687,1.11028,1.78987,1.21703,0.52934,0.75,0.62825,0.11024,2.55861,2.19602,2.59187,0.00122141,0.00122141,0.00122141
29,239.943,1.17727,1.63946,1.22526,0.52934,0.75,0.62825,0.11024,2.55861,2.19602,2.59187,0.00120491,0.00120491,0.00120491
30,248.363,1.29559,1.69596,1.39099,0.56585,0.91809,0.73759,0.13246,2.35598,2.37405,2.45825,0.0011884,0.0011884,0.0011884
31,256.747,1.20958,1.72581,1.30227,0.56585,0.91809,0.73759,0.13246,2.35598,2.37405,2.45825,0.0011719,0.0011719,0.0011719
32,265.004,1.25735,1.71119,1.26702,0.56585,0.91809,0.73759,0.13246,2.35598,2.37405,2.45825,0.0011554,0.0011554,0.0011554
33,273.104,1.14631,1.60809,1.26408,0.56585,0.91809,0.73759,0.13246,2.35598,2.37405,2.45825,0.00113889,0.00113889,0.00113889
34,281.252,1.65013,1.67639,1.56415,0.56585,0.91809,0.73759,0.13246,2.35598,2.37405,2.45825,0.00112239,0.00112239,0.00112239
35,289.626,1.00389,1.53807,1.14579,0.74607,0.69222,0.78745,0.2688,1.8755,2.07149,1.84625,0.00110589,0.00110589,0.00110589
36,297.985,1.11511,1.49749,1.1572,0.74607,0.69222,0.78745,0.2688,1.8755,2.07149,1.84625,0.00108938,0.00108938,0.00108938
37,306.475,1.16186,1.57515,1.20815,0.74607,0.69222,0.78745,0.2688,1.8755,2.07149,1.84625,0.00107288,0.00107288,0.00107288
38,314.558,1.16505,1.47247,1.19757,0.74607,0.69222,0.78745,0.2688,1.8755,2.07149,1.84625,0.00105638,0.00105638,0.00105638
39,322.517,1.02987,1.49564,1.19454,0.74607,0.69222,0.78745,0.2688,1.8755,2.07149,1.84625,0.00103987,0.00103987,0.00103987
40,330.904,1.21256,1.50496,1.27002,0.74393,0.83654,0.85405,0.33289,1.71648,1.91023,1.71792,0.00102337,0.00102337,0.00102337
41,339.025,1.18643,1.4955,1.19091,0.74393,0.83654,0.85405,0.33289,1.71648,1.91023,1.71792,0.00100687,0.00100687,0.00100687
42,346.839,1.07168,1.49588,1.19462,0.74393,0.83654,0.85405,0.33289,1.71648,1.91023,1.71792,0.000990365,0.000990365,0.000990365
43,354.667,1.04309,1.54746,1.11014,0.74393,0.83654,0.85405,0.33289,1.71648,1.91023,1.71792,0.000973861,0.000973861,0.000973861
44,363.279,0.96524,1.48913,1.0849,0.74393,0.83654,0.85405,0.33289,1.71648,1.91023,1.71792,0.000957358,0.000957358,0.000957358
45,371.28,1.17021,1.6783,1.18181,0.74393,0.83654,0.85405,0.33289,1.71648,1.91023,1.71792,0.000940855,0.000940855,0.000940855
46,379.169,1.04102,1.42504,1.17905,0.67733,0.75,0.77216,0.19224,1.93066,2.30146,2.00533,0.000924352,0.000924352,0.000924352
47,387.173,1.15535,1.56635,1.24433,0.67733,0.75,0.77216,0.19224,1.93066,2.30146,2.00533,0.000907848,0.000907848,0.000907848
48,394.971,1.1813,1.53336,1.26023,0.67733,0.75,0.77216,0.19224,1.93066,2.30146,2.00533,0.000891345,0.000891345,0.000891345
49,402.798,1.14312,1.47224,1.19863,0.67733,0.75,0.77216,0.19224,1.93066,2.30146,2.00533,0.000874842,0.000874842,0.000874842
50,410.656,1.08086,1.39844,1.18177,0.67733,0.75,0.77216,0.19224,1.93066,2.30146,2.00533,0.000858338,0.000858338,0.000858338
51,418.549,1.04888,1.52403,1.22269,0.5786,0.90328,0.80604,0.20952,1.80824,2.20564,1.95586,0.000841835,0.000841835,0.000841835
52,426.428,1.25086,1.52989,1.23833,0.5786,0.90328,0.80604,0.20952,1.80824,2.20564,1.95586,0.000825332,0.000825332,0.000825332
53,434.227,1.12457,1.39056,1.20385,0.5786,0.90328,0.80604,0.20952,1.80824,2.20564,1.95586,0.000808828,0.000808828,0.000808828
54,441.946,1.21073,1.56814,1.22379,0.5786,0.90328,0.80604,0.20952,1.80824,2.20564,1.95586,0.000792325,0.000792325,0.000792325
55,450.035,1.09553,1.38292,1.2148,0.5786,0.90328,0.80604,0.20952,1.80824,2.20564,1.95586,0.000775822,0.000775822,0.000775822
56,458.251,0.97659,1.34957,1.139,0.67435,0.85,0.84548,0.26932,1.75043,1.93045,1.83138,0.000759318,0.000759318,0.000759318
57,465.969,0.96212,1.30088,1.10465,0.67435,0.85,0.84548,0.26932,1.75043,1.93045,1.83138,0.000742815,0.000742815,0.000742815
58,473.755,1.10464,1.47943,1.19889,0.67435,0.85,0.84548,0.26932,1.75043,1.93045,1.83138,0.000726312,0.000726312,0.000726312
59,481.426,1.03068,1.29526,1.18596,0.67435,0.85,0.84548,0.26932,1.75043,1.93045,1.83138,0.000709809,0.000709809,0.000709809
60,489.18,1.05328,1.30106,1.19094,0.67435,0.85,0.84548,0.26932,1.75043,1.93045,1.83138,0.000693305,0.000693305,0.000693305
61,496.999,0.96438,1.27167,1.12492,0.67435,0.85,0.84548,0.26932,1.75043,1.93045,1.83138,0.000676802,0.000676802,0.000676802
62,504.967,1.13659,1.45496,1.16721,0.7595,0.84993,0.85838,0.26991,1.82856,1.86766,1.83787,0.000660299,0.000660299,0.000660299
63,512.762,0.88907,1.32268,1.09191,0.7595,0.84993,0.85838,0.26991,1.82856,1.86766,1.83787,0.000643795,0.000643795,0.000643795
64,520.513,1.06161,1.22878,1.15527,0.7595,0.84993,0.85838,0.26991,1.82856,1.86766,1.83787,0.000627292,0.000627292,0.000627292
65,528.322,1.2156,1.34427,1.24057,0.7595,0.84993,0.85838,0.26991,1.82856,1.86766,1.83787,0.000610789,0.000610789,0.000610789
66,536.168,0.99278,1.25296,1.12835,0.7595,0.84993,0.85838,0.26991,1.82856,1.86766,1.83787,0.000594286,0.000594286,0.000594286
67,544.072,1.07385,1.26901,1.17575,0.82381,0.77261,0.8582,0.28363,1.85585,1.7742,1.76374,0.000577782,0.000577782,0.000577782
68,551.946,0.99876,1.17304,1.13524,0.82381,0.77261,0.8582,0.28363,1.85585,1.7742,1.76374,0.000561279,0.000561279,0.000561279
